"","water_year","month","date","species","run","source_tank_id","surgeon","crew","vial_number","weight_gr","fork_length_mm","tag_id_hex","tag_activation_date","anesthetic_time_mmss","anesthetic_time_sec","surgery_time_mmss","surgery_time_sec","recovery_time_mmss","recovery_time_sec","comments","release_container_id","release_id","post_tagging_tank","entered_by","qaqc_by","qaqc_comments","block"
"1696","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","26",44.4,161,"48DA",2024-11-26,"3:27",207,"1:30",90,"1:04",64,"","RT-3","Block 1 RT-3",NA,"PH","SB","","Block 1"
"1697","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","27",35.2,151,"47A9",2024-11-26,"3:49",229,"1:15",75,"2:08",128,"","RT-3","Block 1 RT-3",NA,"PH","SB","","Block 1"
"1698","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","28",28.7,144,"4953",2024-11-26,"2:52",172,"1:23",83,"2:00",120,"","RT-3","Block 1 RT-3",NA,"PH","SB","","Block 1"
"1699","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","29",64.2,180,"4579",2024-11-26,"3:08",188,"2:09",129,"2:14",134,"","RT-3","Block 1 RT-3",NA,"PH","SB","","Block 1"
"1700","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","30",33.6,148,"4534",2024-11-26,"3:02",182,"1:15",75,"1:55",115," ","RT-3","Block 1 RT-3",NA,"PH","SB","","Block 1"
"1701","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","31",73.1,177,"48B9",2024-11-26,"2:25",145,"1:24",84,"2:00",120,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1702","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","32",23.9,131,"4749",2024-11-26,"3:27",207,"1:15",75,"3:15",195,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1703","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","33",40.1,157,"4911",2024-11-26,"3:36",216,"1:23",83,"1:45",105,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1704","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","34",35.5,144,"4689",2024-11-26,"2:34",154,"1:29",89,"1:48",108,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1705","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","35",67.9,183,"46B2",2024-11-26,"3:14",194,"1:39",99,"1:00",60,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1706","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","36",42.8,157,"493A",2024-11-26,"2:38",158,"1:30",90,"1:00",60,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1707","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","37",46.3,153,"4931",2024-11-26,"2:36",156,"1:17",77,"2:00",120,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1708","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","38",53.8,170,"4568",2024-11-26,"3:17",197,"1:25",85,"2:00",120,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1709","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","39",38,152,"46D2",2024-11-26,"2:22",142,"1:37",97,"1:45",105,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1710","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-1","NJ","AC, KB","40",35.1,150,"4859",2024-11-26,"2:01",121,"2:03",123,"2:00",120,"","RT-4","Block 1 RT-4",NA,"PH","SB","","Block 1"
"1711","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","41",49.1,164,"4522",2024-11-26,"1:57",117,"3:04",184,"1:26",86,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1712","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","42",29.1,140,"48D2",2024-11-26,"2:07",127,"2:16",136,"2:20",140,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1713","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","43",35.8,147,"46BB",2024-11-26,"2:52",172,"2:06",126,"1:40",100,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1714","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","44",17.5,118,"4929",2024-11-26,"3:14",194,"2:28",148,"1:30",90,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1715","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","45",46.7,160,"4934",2024-11-26,"3:03",183,"2:10",130,"2:33",153,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1716","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","46",64.3,175,"485A",2024-11-26,"2:38",158,"2:10",130,"2:37",157,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1717","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","47",47.5,162,"45B2",2024-11-26,"2:57",177,"1:48",108,"1:42",102,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1718","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","48",61,170,"4754",2024-11-26,"1:40",100,"2:10",130,"1:10",70,"crooked incision ","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1719","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","49",55.5,167,"48AD",2024-11-26,"3:07",187,"2:12",132,"1:10",70,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1720","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","50",48,164,"46D9",2024-11-26,"3:17",197,"2:09",129,"1:00",60,"","RT-5","Block 1 RT-5",NA,"PH","SB","","Block 1"
"1721","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","51",42.3,160,"4669",2024-11-26,"3:14",194,"1:49",109,"1:28",88," ","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1722","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","52",53.3,168,"490B",2024-11-26,"3:06",186,"2:00",120,"1:20",80,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1723","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","53",35.5,152,"4933",2024-11-26,"4:10",250,"2:19",139,"1:00",60," ","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1724","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","54",31.2,140,"4875",2024-11-26,"3:42",222,"2:28",148,"1:00",60,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1725","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","55",38.4,153,"454F",2024-11-26,"2:45",165,"1:38",98,"1:23",83,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1726","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","56",25.2,137,"459B",2024-11-26,"2:40",160,"2:17",137,"1:20",80,"","RT-6","Block 1 RT-6",NA,"PH","SB"," ","Block 1"
"1727","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","57",40.2,157,"488B",2024-11-26,"3:24",204,"1:35",95,"1:30",90,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1728","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","58",58.7,168,"48CA",2024-11-26,"3:17",197,"2:24",144,"1:40",100,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1729","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","59",20.5,126,"49A7",2024-11-26,"3:45",225,"1:53",113,"1:23",83,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1730","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","60",33.1,145,"45AB",2024-11-26,"2:55",175,"2:00",120,"1:09",69,"","RT-6","Block 1 RT-6",NA,"PH","SB","","Block 1"
"1731","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","61",53.2,167,"475B",2024-11-26,"3:06",186,"2:13",133,"2:13",133,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1732","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","62",26.6,132,"509A",2024-11-26,"2:56",176,"1:32",92,"1:50",110,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1733","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","63",42.4,156,"486D",2024-11-26,"3:12",192,"2:30",150,"1:13",73,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1734","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","64",27.9,133,"45B5",2024-11-26,"3:04",184,"1:52",112,"1:28",88,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1735","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","65",38.4,154,"46E5",2024-11-26,"3:13",193,"2:57",177,"1:45",105,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1736","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","66",52.1,163,"4958",2024-11-26,"4:22",262,"1:50",110,"1:40",100,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1737","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","67",72.9,183,"48D4",2024-11-26,"3:06",186,"2:45",165,"1:00",60,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1738","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","68",47.3,160,"4942",2024-11-26,"3:53",233,"1:46",106,"1:34",94,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1739","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","69",20.8,130,"499B",2024-11-26,"3:38",218,"2:20",140,"1:02",62,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1740","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","70",64.8,175,"4997",2024-11-26,"3:18",198,"2:04",124,"1:19",79,"","RT-7","Block 1 RT-7",NA,"PH","SB","","Block 1"
"1741","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","71",24.9,134,"46B1",2024-11-26,"3:50",230,"1:59",119,"2:00",120,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1742","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","72",35.3,150,"4545",2024-11-26,"4:20",260,"2:02",122,"2:00",120,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1743","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","73",52.7,169,"494E",2024-11-26,"4:21",261,"3:01",181,"1:50",110,"only 2 throws instead of 3 (during suturing)","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1744","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","74",25.6,133,"45A4",2024-11-26,"3:12",192,"2:45",165,"2:30",150," ","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1745","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","75",53.7,172,"4769",2024-11-26,"3:47",227,"2:08",128,"1:26",86,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1746","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","76",43,158,"488D",2024-11-26,"3:32",212,"1:40",100,"2:42",162,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1747","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","77",31.8,146,"48A6",2024-11-26,"3:30",210,"1:48",108,"1:15",75,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1748","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","78",38,154,"49A1",2024-11-26,"2:45",165,"1:55",115,"1:00",60,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1749","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","79",69.5,178,"4935",2024-11-26,"3:40",220,"2:05",125,"2:00",120,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1750","2025","Dec",2024-12-03,"Chinook Salmon","late-fall","BT-2","AC","NJ, KB","80",34.5,145,"46D4",2024-11-26,"3:48",228,"1:52",112,"1:40",100,"","RT-8","Block 1 RT-8",NA,"PH","SB","","Block 1"
"1751","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","1",33,143,"4575",2024-11-27,"3:21",201,"1:49",109,"1:10",70,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1752","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","2",23.5,135,"4729",2024-11-27,"2:52",172,"1:22",82,"2:07",127,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1753","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","3",19,126,"4735",2024-11-27,"2:37",157,"2:07",127,"1:24",84,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1754","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","4",43.1,160,"4519",2024-11-27,"2:29",149,"1:34",94,"2:12",132,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1755","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","5",59.6,170,"4759",2024-11-27,"2:33",153,"1:19",79,"2:00",120,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1756","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","6",20.1,127,"48D5",2024-11-27,"1:40",100,"1:18",78,"1:07",67,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1757","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","7",41.6,160,"489A",2024-11-27,"2:48",168,"1:21",81,"3:29",209,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1758","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","8",24.4,131,"47AA",2024-11-27,"3:15",195,"1:30",90,"2:40",160,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1759","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","9",28.7,141,"4977",2024-11-27,"2:20",140,"1:12",72,"1:10",70,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1760","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","10",32.1,145,"46AE",2024-11-27,"2:32",152,"1:07",67,"1:48",108,"","RT-9","Block 1 RT-9",NA,"PH","SB","","Block 1"
"1761","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","11",30.5,140,"4853",2024-11-27,"2:28",148,"1:36",96,"1:00",60,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1762","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","12",23.5,134,"46D5",2024-11-27,"2:11",131,"1:26",86,"2:03",123,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1763","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","13",21.5,128,"46EA",2024-11-27,"2:53",173,"1:12",72,"1:40",100,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1764","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","14",52.1,171,"453A",2024-11-27,"3:11",191,"1:11",71,"3:00",180,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1765","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","15",54.3,165,"46B5",2024-11-27,"2:39",159,"1:25",85,"1:04",64,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1766","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","16",54.3,166,"4928",2024-11-27,"3:13",193,"1:24",84,"2:45",165,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1767","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","17",32.2,149,"4917",2024-11-27,"2:53",173,"1:25",85,"2:20",140,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1768","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","18",63.4,177,"4855",2024-11-27,"2:54",174,"1:27",87,"1:37",97,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1769","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","19",46.3,162,"4691",2024-11-27,"2:49",169,"1:41",101,"2:20",140,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1770","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, PH","20",11.1,104,"4577",2024-11-27,"2:49",169,"2:10",130,"4:05",245,"","RT-10","Block 1 RT-10",NA,"PH","SB","","Block 1"
"1771","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","21",22.7,134,"4599",2024-11-27,"2:15",135,"1:08",68,"3:49",229,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1772","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","22",34.7,147,"4751",2024-11-27,"3:02",182,"2:58",178,"2:12",132,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1773","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","23",37.9,155,"48BA",2024-11-27,"1:54",114,"1:12",72,"2:46",166,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1774","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","24",29.6,142,"48D9",2024-11-27,"2:46",166,"1:20",80,"4:20",260,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1775","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","25",25.3,138,"466A",2024-11-27,"4:34",274,"1:27",87,"3:53",233,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1776","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","26",41.2,151,"45B4",2024-11-27,"2:21",141,"1:29",89,"3:14",194,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1777","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","27",27.3,137,"46ED",2024-11-27,"4:29",269,"1:29",89,"4:00",240,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1778","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","28",39.3,152,"468D",2024-11-27,"2:27",147,"1:04",64,"2:20",140,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1779","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","29",37.6,153,"48CD",2024-11-27,"3:46",226,"1:23",83,"4:30",270,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1780","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","30",17.9,119,"4535",2024-11-27,"3:06",186,"1:15",75,"4:55",295,"","RT-11","Block 1 RT-11",NA,"PH","SB","","Block 1"
"1781","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","31",47.8,164,"48B1",2024-11-27,"3:53",233,"1:22",82,"3:40",220,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1782","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","32",33.5,144,"4527",2024-11-27,"4:13",253,"1:14",74,"3:40",220,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1783","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","33",43.7,158,"4555",2024-11-27,"3:12",192,"1:26",86,"3:00",180,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1784","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","34",23.6,137,"4597",2024-11-27,"2:45",165,"1:19",79,"3:53",233,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1785","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","35",38.9,154,"4775",2024-11-27,"3:29",209,"1:21",81,"4:37",277,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1786","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","36",36.8,153,"46C9",2024-11-27,"3:48",228,"1:20",80,"4:21",261,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1787","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","37",55.1,170,"45A5",2024-11-27,"3:27",207,"1:08",68,"3:27",207,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1788","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","38",14,110,"4675",2024-11-27,"3:25",205,"1:26",86,"4:45",285,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1789","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","39",30.8,144,"4571",2024-11-27,"3:13",193,"1:18",78,"4:20",260,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1790","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-3","NJ","AC, CC","40",39,151,"4971",2024-11-27,"4:20",260,"1:15",75,"2:56",176,"","RT-12","Block 1 RT-12",NA,"PH","SB","","Block 1"
"1791","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","41",28.1,142,"4944",2024-11-27,"3:26",206,"2:44",164,"1:54",114,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1792","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","42",21.7,126,"48E5",2024-11-27,"2:43",163,"2:45",165,"1:46",106,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1793","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","43",47.8,163,"486B",2024-11-27,"3:59",239,"2:52",172,"3:55",235,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1794","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","44",35.3,149,"48B6",2024-11-27,"3:16",196,"2:00",120,"3:50",230,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1795","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","45",47.9,164,"4968",2024-11-27,"3:43",223,"1:38",98,"2:00",120,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1796","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","46",46.6,164,"45EB",2024-11-27,"3:29",209,"2:41",161,"1:07",67,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1797","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","47",23.5,133,"4652",2024-11-27,"3:40",220,"2:12",132,"3:57",237,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1798","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","48",29.3,140,"492D",2024-11-27,"3:12",192,"1:41",101,"2:27",147,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1799","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","49",34.6,158,"453D",2024-11-27,"2:43",163,"2:01",121,"1:53",113,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1800","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","50",45.9,163,"4889",2024-11-27,"3:25",205,"1:53",113,"1:09",69,"","RT-13","Block 1 RT-13",NA,"PH","SB","","Block 1"
"1801","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","51",32.7,143,"492C",2024-11-27,"2:32",152,"1:34",94,"1:15",75,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
"1802","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","52",41.5,152,"4921",2024-11-27,"3:37",217,"2:35",155,"2:12",132,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
"1803","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","53",67.7,171,"472A",2024-11-27,"3:24",204,"1:42",102,"2:35",155,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
"1804","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","54",55.8,174,"48DB",2024-11-27,"3:01",181,"2:40",160,"2:28",148,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
"1805","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","55",20.7,129,"4945",2024-11-27,"3:04",184,"2:19",139,"1:41",101,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
"1806","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","56",46.1,160,"474D",2024-11-27,"3:34",214,"1:44",104,"2:00",120,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
"1807","2025","Dec",2024-12-04,"Chinook Salmon","late-fall","BT-4","AC","NJ, CC","57",28.2,143,"497B",2024-11-27,"3:17",197,"2:03",123,"3:30",210,"","RT-14","Block 1 RT-14",NA,"PH","SB","","Block 1"
