"","water_year","month","block","release_datetime","tag_id_hex","weight_gr","fork_length_mm"
"1382","2024","Apr","Block 6",2024-04-19 18:08:00,"928B",7.2,84
"1383","2024","Apr","Block 6",2024-04-19 18:08:00,"9287",6,85
"1384","2024","Apr","Block 6",2024-04-19 18:08:00,"9B50",10.6,97
"1385","2024","Apr","Block 6",2024-04-19 18:08:00,"9B99",7.7,90
"1386","2024","Apr","Block 6",2024-04-19 18:08:00,"928F",11.1,101
"1387","2024","Apr","Block 6",2024-04-19 18:08:00,"9296",9.4,91
"1388","2024","Apr","Block 6",2024-04-19 18:08:00,"A37A",11.5,100
"1389","2024","Apr","Block 6",2024-04-19 18:08:00,"936F",8.4,89
"1390","2024","Apr","Block 6",2024-04-19 18:08:00,"9C51",8.1,86
"1391","2024","Apr","Block 6",2024-04-19 21:12:00,"92DD",10.1,95
"1392","2024","Apr","Block 6",2024-04-19 21:12:00,"937A",7.3,85
"1393","2024","Apr","Block 6",2024-04-19 21:12:00,"9BCA",9.5,95
"1394","2024","Apr","Block 6",2024-04-19 21:12:00,"9414",8.6,91
"1395","2024","Apr","Block 6",2024-04-19 21:12:00,"9B77",7.7,94
"1396","2024","Apr","Block 6",2024-04-19 21:12:00,"929B",8.7,92
"1397","2024","Apr","Block 6",2024-04-19 21:12:00,"9434",8.3,93
"1398","2024","Apr","Block 6",2024-04-19 21:12:00,"939D",7.7,92
"1399","2024","Apr","Block 6",2024-04-19 21:12:00,"9B72",13.1,105
"1400","2024","Apr","Block 6",2024-04-19 21:12:00,"9B5D",7.8,86
"1401","2024","Apr","Block 6",2024-04-20 00:19:00,"9385",8.6,90
"1402","2024","Apr","Block 6",2024-04-20 00:19:00,"93A6",8,85
"1403","2024","Apr","Block 6",2024-04-20 00:19:00,"94BB",8.9,95
"1404","2024","Apr","Block 6",2024-04-20 00:19:00,"9341",8.8,89
"1405","2024","Apr","Block 6",2024-04-20 00:19:00,"9395",7.7,89
"1406","2024","Apr","Block 6",2024-04-20 00:19:00,"93A2",9.6,94
"1407","2024","Apr","Block 6",2024-04-20 00:19:00,"94C2",10.4,96
"1408","2024","Apr","Block 6",2024-04-20 00:19:00,"930B",4.5,72
"1409","2024","Apr","Block 6",2024-04-20 00:19:00,"948C",8.9,93
"1410","2024","Apr","Block 6",2024-04-20 00:19:00,"93A5",9.1,94
"1411","2024","Apr","Block 6",2024-04-20 03:11:00,"928E",8.3,93
"1412","2024","Apr","Block 6",2024-04-20 03:11:00,"9350",7.1,86
"1413","2024","Apr","Block 6",2024-04-20 03:11:00,"9C53",9.1,86
"1414","2024","Apr","Block 6",2024-04-20 03:11:00,"92D2",8.7,97
"1415","2024","Apr","Block 6",2024-04-20 03:11:00,"93B1",5.9,89
"1416","2024","Apr","Block 6",2024-04-20 03:11:00,"9324",9.8,94
"1417","2024","Apr","Block 6",2024-04-20 03:11:00,"947D",10.1,96
"1418","2024","Apr","Block 6",2024-04-20 03:11:00,"9339",9.1,95
"1419","2024","Apr","Block 6",2024-04-20 03:11:00,"93BA",9.5,95
"1420","2024","Apr","Block 6",2024-04-20 03:11:00,"933A",8.9,90
"1421","2024","Apr","Block 6",2024-04-20 06:14:00,"9322",9.8,98
"1422","2024","Apr","Block 6",2024-04-20 06:14:00,"93C9",9.2,93
"1423","2024","Apr","Block 6",2024-04-20 06:14:00,"9399",7.2,94
"1424","2024","Apr","Block 6",2024-04-20 06:14:00,"9358",8.5,90
"1425","2024","Apr","Block 6",2024-04-20 06:14:00,"9364",8.5,94
"1426","2024","Apr","Block 6",2024-04-20 06:14:00,"938D",8.6,90
"1427","2024","Apr","Block 6",2024-04-20 06:14:00,"94AA",8.8,94
"1428","2024","Apr","Block 6",2024-04-20 06:14:00,"9411",9,92
"1429","2024","Apr","Block 6",2024-04-20 06:14:00,"9372",7.8,88
"1430","2024","Apr","Block 6",2024-04-20 06:14:00,"9353",8.2,93
"1431","2024","Apr","Block 7",2024-04-24 09:20:00,"92DE",9.2,96
"1432","2024","Apr","Block 7",2024-04-24 09:20:00,"9342",8.1,97
"1433","2024","Apr","Block 7",2024-04-24 09:20:00,"92CE",11.5,102
"1434","2024","Apr","Block 7",2024-04-24 09:20:00,"93AF",8.8,95
"1435","2024","Apr","Block 7",2024-04-24 09:20:00,"9DAD",8.4,94
"1436","2024","Apr","Block 7",2024-04-24 09:20:00,"9B4E",7.4,90
"1437","2024","Apr","Block 7",2024-04-24 09:20:00,"9474",12.8,106
"1438","2024","Apr","Block 7",2024-04-24 09:20:00,"9309",10.6,97
"1439","2024","Apr","Block 7",2024-04-24 09:20:00,"9BA9",6.7,88
"1440","2024","Apr","Block 7",2024-04-24 09:20:00,"935E",10.3,99
"1441","2024","Apr","Block 7",2024-04-24 12:15:00,"9305",12.8,104
"1442","2024","Apr","Block 7",2024-04-24 12:15:00,"92C3",11.6,99
"1443","2024","Apr","Block 7",2024-04-24 12:15:00,"935F",13.7,109
"1444","2024","Apr","Block 7",2024-04-24 12:15:00,"92D7",7.8,87
"1445","2024","Apr","Block 7",2024-04-24 12:15:00,"928D",7.7,92
"1446","2024","Apr","Block 7",2024-04-24 12:15:00,"9B6E",12.7,101
"1447","2024","Apr","Block 7",2024-04-24 12:15:00,"934B",10,96
"1448","2024","Apr","Block 7",2024-04-24 12:15:00,"9B66",10.7,95
"1449","2024","Apr","Block 7",2024-04-24 12:15:00,"9B45",12.2,105
"1450","2024","Apr","Block 7",2024-04-24 12:15:00,"945C",8.5,95
"1451","2024","Apr","Block 7",2024-04-24 15:12:00,"9B61",11.3,106
"1452","2024","Apr","Block 7",2024-04-24 15:12:00,"934F",11.1,100
"1453","2024","Apr","Block 7",2024-04-24 15:12:00,"948F",7.6,91
"1454","2024","Apr","Block 7",2024-04-24 15:12:00,"93C5",8.2,95
"1455","2024","Apr","Block 7",2024-04-24 15:12:00,"9277",9.8,98
"1456","2024","Apr","Block 7",2024-04-24 15:12:00,"935A",8.6,96
"1457","2024","Apr","Block 7",2024-04-24 15:12:00,"9349",10.1,99
"1458","2024","Apr","Block 7",2024-04-24 15:12:00,"9323",11.4,97
"1459","2024","Apr","Block 7",2024-04-24 15:12:00,"92DF",7.8,89
"1460","2024","Apr","Block 7",2024-04-24 15:12:00,"9343",9.2,97
"1461","2024","Apr","Block 7",2024-04-24 18:07:00,"9BAF",9.3,94
"1462","2024","Apr","Block 7",2024-04-24 18:07:00,"9BF5",8.3,94
"1463","2024","Apr","Block 7",2024-04-24 18:07:00,"945D",7.5,89
"1464","2024","Apr","Block 7",2024-04-24 18:07:00,"930D",9.1,94
"1465","2024","Apr","Block 7",2024-04-24 18:07:00,"9424",8.6,87
"1466","2024","Apr","Block 7",2024-04-24 18:07:00,"93AD",6.1,85
"1467","2024","Apr","Block 7",2024-04-24 18:07:00,"92F6",8.4,93
"1468","2024","Apr","Block 7",2024-04-24 18:07:00,"92BB",9.4,95
"1469","2024","Apr","Block 7",2024-04-24 18:07:00,"92B4",7.5,89
"1470","2024","Apr","Block 7",2024-04-24 18:07:00,"92AF",13,105
"1471","2024","Apr","Block 7",2024-04-24 21:11:00,"93DA",10,104
"1472","2024","Apr","Block 7",2024-04-24 21:11:00,"938A",14.1,107
"1473","2024","Apr","Block 7",2024-04-24 21:11:00,"9BE9",11.3,102
"1474","2024","Apr","Block 7",2024-04-24 21:11:00,"9C57",9.5,94
"1475","2024","Apr","Block 7",2024-04-24 21:11:00,"9479",9.7,95
"1476","2024","Apr","Block 7",2024-04-24 21:11:00,"932A",10.5,105
"1477","2024","Apr","Block 7",2024-04-24 21:11:00,"9449",9.1,98
"1478","2024","Apr","Block 7",2024-04-24 21:11:00,"9B94",8.3,93
"1479","2024","Apr","Block 7",2024-04-24 21:11:00,"9B71",11.8,106
"1480","2024","Apr","Block 7",2024-04-24 21:11:00,"934E",9.6,96
"1481","2024","Apr","Block 7",2024-04-25 00:10:00,"92C2",10.6,97
"1482","2024","Apr","Block 7",2024-04-25 00:10:00,"92FD",10.4,100
"1483","2024","Apr","Block 7",2024-04-25 00:10:00,"94C4",13.9,108
"1484","2024","Apr","Block 7",2024-04-25 00:10:00,"A35B",9,95
"1485","2024","Apr","Block 7",2024-04-25 00:10:00,"A281",7,95
"1486","2024","Apr","Block 7",2024-04-25 00:10:00,"944A",12.9,107
"1487","2024","Apr","Block 7",2024-04-25 00:10:00,"9351",7,85
"1488","2024","Apr","Block 7",2024-04-25 00:10:00,"92CB",10.7,99
"1489","2024","Apr","Block 7",2024-04-25 00:10:00,"9365",10.6,101
"1490","2024","Apr","Block 7",2024-04-25 00:10:00,"944D",10.3,99
"1491","2024","Apr","Block 7",2024-04-25 03:10:00,"9D23",10.2,98
"1492","2024","Apr","Block 7",2024-04-25 03:10:00,"9B3A",11,97
"1493","2024","Apr","Block 7",2024-04-25 03:10:00,"9B44",13.4,104
"1494","2024","Apr","Block 7",2024-04-25 03:10:00,"9466",16.6,113
"1495","2024","Apr","Block 7",2024-04-25 03:10:00,"94C7",5,81
"1496","2024","Apr","Block 7",2024-04-25 03:10:00,"9B7A",10.1,104
"1497","2024","Apr","Block 7",2024-04-25 03:10:00,"9448",8.5,95
"1498","2024","Apr","Block 7",2024-04-25 03:10:00,"92A8",12.6,104
"1499","2024","Apr","Block 7",2024-04-25 03:10:00,"926F",9.6,96
"1500","2024","Apr","Block 7",2024-04-25 03:10:00,"92FA",9.6,95
"1501","2024","Apr","Block 7",2024-04-25 06:10:00,"9297",9.3,95
"1502","2024","Apr","Block 7",2024-04-25 06:10:00,"9CF5",9.1,94
"1503","2024","Apr","Block 7",2024-04-25 06:10:00,"9F69",11.5,103
"1504","2024","Apr","Block 7",2024-04-25 06:10:00,"9443",11.8,106
"1505","2024","Apr","Block 7",2024-04-25 06:10:00,"29B4",10,100
"1506","2024","Apr","Block 7",2024-04-25 06:10:00,"9B89",10.7,96
"1507","2024","Apr","Block 7",2024-04-25 06:10:00,"9D9B",9.3,94
"1508","2024","Apr","Block 7",2024-04-25 06:10:00,"94CE",9.7,95
"1509","2024","Apr","Block 7",2024-04-25 06:10:00,"9D67",9.1,98
"1510","2024","Apr","Block 7",2024-04-25 06:10:00,"9CCA",8.6,93
"1511","2024","Apr","Block 7",2024-04-25 09:08:00,"9D77",11.2,96
"1512","2024","Apr","Block 7",2024-04-25 09:08:00,"9B6B",9.4,93
"1513","2024","Apr","Block 7",2024-04-25 09:08:00,"29E5",10.5,97
"1514","2024","Apr","Block 7",2024-04-25 09:08:00,"9D2C",10.1,92
"1515","2024","Apr","Block 7",2024-04-25 09:08:00,"9CAC",10.1,94
"1516","2024","Apr","Block 7",2024-04-25 09:08:00,"9D29",9.1,94
"1517","2024","Apr","Block 7",2024-04-25 09:08:00,"9CBB",9,92
"1518","2024","Apr","Block 7",2024-04-25 09:08:00,"9E2A",5.5,80
"1519","2024","Apr","Block 7",2024-04-25 09:08:00,"2A23",6.6,85
"1520","2024","Apr","Block 7",2024-04-25 09:08:00,"9F5B",12.5,102
"1521","2024","Apr","Block 7",2024-04-25 12:08:00,"9F59",10.8,102
"1522","2024","Apr","Block 7",2024-04-25 12:08:00,"2A36",10,98
"1523","2024","Apr","Block 7",2024-04-25 12:08:00,"9C94",11.7,104
"1524","2024","Apr","Block 7",2024-04-25 12:08:00,"9B29",13.1,102
"1525","2024","Apr","Block 7",2024-04-25 12:08:00,"9C9D",14,107
"1526","2024","Apr","Block 7",2024-04-25 12:08:00,"9D26",9.2,93
"1527","2024","Apr","Block 7",2024-04-25 12:08:00,"9D16",9.8,95
"1528","2024","Apr","Block 7",2024-04-25 12:08:00,"944E",10.8,95
"1529","2024","Apr","Block 7",2024-04-25 12:08:00,"948B",10.7,97
"1530","2024","Apr","Block 7",2024-04-25 12:08:00,"9CAB",9.6,92
"1531","2024","Apr","Block 7",2024-04-25 15:10:00,"9CBA",8.2,94
"1532","2024","Apr","Block 7",2024-04-25 15:10:00,"9B46",11.6,106
"1533","2024","Apr","Block 7",2024-04-25 15:10:00,"9B5C",10.7,95
"1534","2024","Apr","Block 7",2024-04-25 15:10:00,"9BD1",12.2,101
"1535","2024","Apr","Block 7",2024-04-25 15:10:00,"9441",9.9,97
"1536","2024","Apr","Block 7",2024-04-25 15:10:00,"9BD5",10.9,97
"1537","2024","Apr","Block 7",2024-04-25 15:10:00,"9D21",12.5,105
"1538","2024","Apr","Block 7",2024-04-25 15:10:00,"9E56",11.2,100
"1539","2024","Apr","Block 7",2024-04-25 15:10:00,"9D32",15.7,110
"1540","2024","Apr","Block 7",2024-04-25 15:10:00,"943B",12.3,102
"1541","2024","Apr","Block 7",2024-04-25 18:02:00,"9DAC",9.5,95
"1542","2024","Apr","Block 7",2024-04-25 18:02:00,"9D8B",13.3,103
"1543","2024","Apr","Block 7",2024-04-25 18:02:00,"9D12",11.4,100
"1544","2024","Apr","Block 7",2024-04-25 18:02:00,"9D42",9.9,95
"1545","2024","Apr","Block 7",2024-04-25 18:02:00,"9C69",10.4,96
"1546","2024","Apr","Block 7",2024-04-25 18:02:00,"9D57",12.6,104
"1547","2024","Apr","Block 7",2024-04-25 18:02:00,"9B96",12.5,102
"1548","2024","Apr","Block 7",2024-04-25 18:02:00,"2A3D",14.6,106
"1549","2024","Apr","Block 7",2024-04-25 18:02:00,"9D0B",11.2,97
"1550","2024","Apr","Block 7",2024-04-25 18:02:00,"94A8",7.9,85
"1551","2024","Apr","Block 7",2024-04-25 21:18:00,"9CB7",11.3,100
"1552","2024","Apr","Block 7",2024-04-25 21:18:00,"9D37",11.2,104
"1553","2024","Apr","Block 7",2024-04-25 21:18:00,"94CD",11.8,108
"1554","2024","Apr","Block 7",2024-04-25 21:18:00,"9436",9.2,96
"1555","2024","Apr","Block 7",2024-04-25 21:18:00,"9CB3",9.3,95
"1556","2024","Apr","Block 7",2024-04-25 21:18:00,"9DD2",10,98
"1557","2024","Apr","Block 7",2024-04-25 21:18:00,"9B7D",7.1,85
"1558","2024","Apr","Block 7",2024-04-25 21:18:00,"9E52",10.5,97
"1559","2024","Apr","Block 7",2024-04-25 21:18:00,"9C9A",8.9,90
"1560","2024","Apr","Block 7",2024-04-25 21:18:00,"9BAE",10.4,98
"1561","2024","Apr","Block 7",2024-04-26 00:12:00,"9F52",11.8,100
"1562","2024","Apr","Block 7",2024-04-26 00:12:00,"9BB7",9.8,96
"1563","2024","Apr","Block 7",2024-04-26 00:12:00,"9D4D",12.1,98
"1564","2024","Apr","Block 7",2024-04-26 00:12:00,"9C6D",11.4,99
"1565","2024","Apr","Block 7",2024-04-26 00:12:00,"9BBA",9.8,96
"1566","2024","Apr","Block 7",2024-04-26 00:12:00,"9B36",11.1,96
"1567","2024","Apr","Block 7",2024-04-26 00:12:00,"9E29",11.8,102
"1568","2024","Apr","Block 7",2024-04-26 00:12:00,"9CC5",15.7,113
"1569","2024","Apr","Block 7",2024-04-26 00:12:00,"9D96",10.2,96
"1570","2024","Apr","Block 7",2024-04-26 00:12:00,"94A0",9.3,93
"1571","2024","Apr","Block 7",2024-04-26 03:13:00,"9CA8",12.5,103
"1572","2024","Apr","Block 7",2024-04-26 03:13:00,"9BB5",8.8,96
"1573","2024","Apr","Block 7",2024-04-26 03:13:00,"948D",8.1,88
"1574","2024","Apr","Block 7",2024-04-26 03:13:00,"9E35",9.8,98
"1575","2024","Apr","Block 7",2024-04-26 03:13:00,"9CA1",8.3,93
"1576","2024","Apr","Block 7",2024-04-26 03:13:00,"9467",9.8,98
"1577","2024","Apr","Block 7",2024-04-26 03:13:00,"9DCA",6.6,80
"1578","2024","Apr","Block 7",2024-04-26 03:13:00,"9F51",9.9,96
"1579","2024","Apr","Block 7",2024-04-26 03:13:00,"9F4B",9.3,93
"1580","2024","Apr","Block 7",2024-04-26 03:13:00,"9D0A",10.5,98
"1581","2024","Apr","Block 7",2024-04-26 06:12:00,"9DA9",9.7,97
"1582","2024","Apr","Block 7",2024-04-26 06:12:00,"9ED9",10.6,98
"1583","2024","Apr","Block 7",2024-04-26 06:12:00,"9DE9",12.8,104
"1584","2024","Apr","Block 7",2024-04-26 06:12:00,"9B28",8.3,91
"1585","2024","Apr","Block 7",2024-04-26 06:12:00,"9CD3",12.5,104
"1586","2024","Apr","Block 7",2024-04-26 06:12:00,"9CB6",8.2,84
"1587","2024","Apr","Block 7",2024-04-26 06:12:00,"9DAE",9.8,99
"1588","2024","Apr","Block 7",2024-04-26 06:12:00,"9F55",9,94
"1589","2024","Apr","Block 7",2024-04-26 06:12:00,"9CA2",10.7,100
"1590","2024","Apr","Block 7",2024-04-26 06:12:00,"9C4B",10.8,96
"1591","2024","Apr","Block 7",2024-04-26 09:14:00,"9D89",9.9,97
"1592","2024","Apr","Block 7",2024-04-26 09:14:00,"29B9",10.7,97
"1593","2024","Apr","Block 7",2024-04-26 09:14:00,"9E51",8.3,85
"1594","2024","Apr","Block 7",2024-04-26 09:14:00,"9D24",8.4,92
"1595","2024","Apr","Block 7",2024-04-26 09:14:00,"9BD4",10.9,94
"1596","2024","Apr","Block 7",2024-04-26 09:14:00,"9EF5",10.1,95
"1597","2024","Apr","Block 7",2024-04-26 09:14:00,"29D1",11.1,95
"1598","2024","Apr","Block 7",2024-04-26 09:14:00,"9F25",12.7,104
"1599","2024","Apr","Block 7",2024-04-26 09:14:00,"9442",12.5,102
"1600","2024","Apr","Block 7",2024-04-26 09:14:00,"94CF",15.4,106
"1601","2024","Apr","Block 7",2024-04-26 12:07:00,"9D71",9.6,95
"1602","2024","Apr","Block 7",2024-04-26 12:07:00,"9DC9",12.7,102
"1603","2024","Apr","Block 7",2024-04-26 12:07:00,"9E4B",11.8,95
"1604","2024","Apr","Block 7",2024-04-26 12:07:00,"9B62",12.6,102
"1605","2024","Apr","Block 7",2024-04-26 12:07:00,"9D2E",9.4,94
"1606","2024","Apr","Block 7",2024-04-26 12:07:00,"9BA5",14.8,102
"1607","2024","Apr","Block 7",2024-04-26 12:07:00,"9D1A",9.5,95
"1608","2024","Apr","Block 7",2024-04-26 12:07:00,"9D19",9.1,94
"1609","2024","Apr","Block 7",2024-04-26 12:07:00,"9444",8.9,93
"1610","2024","Apr","Block 7",2024-04-26 12:07:00,"9D65",11.9,98
"1611","2024","Apr","Block 7",2024-04-26 15:07:00,"9BAC",12.4,100
"1612","2024","Apr","Block 7",2024-04-26 15:07:00,"29D0",11.2,97
"1613","2024","Apr","Block 7",2024-04-26 15:07:00,"9B79",12.6,102
"1614","2024","Apr","Block 7",2024-04-26 15:07:00,"29AF",11.4,99
"1615","2024","Apr","Block 7",2024-04-26 15:07:00,"9CD1",13.1,99
"1616","2024","Apr","Block 7",2024-04-26 15:07:00,"9B75",9.4,95
"1617","2024","Apr","Block 7",2024-04-26 15:07:00,"29BB",9.4,95
"1618","2024","Apr","Block 7",2024-04-26 15:07:00,"9452",8.4,89
"1619","2024","Apr","Block 7",2024-04-26 15:07:00,"9B27",13,100
"1620","2024","Apr","Block 7",2024-04-26 15:07:00,"9C75",15.2,110
"1621","2024","Apr","Block 7",2024-04-26 18:00:00,"9E59",7.2,90
"1622","2024","Apr","Block 7",2024-04-26 18:00:00,"9C9B",10.4,94
"1623","2024","Apr","Block 7",2024-04-26 18:00:00,"9D2D",10.6,97
"1624","2024","Apr","Block 7",2024-04-26 18:00:00,"9E5A",9.5,95
"1625","2024","Apr","Block 7",2024-04-26 18:00:00,"9D9A",10.6,98
"1626","2024","Apr","Block 7",2024-04-26 18:00:00,"9BAB",10.1,95
"1627","2024","Apr","Block 7",2024-04-26 18:00:00,"9E57",11.1,100
"1628","2024","Apr","Block 7",2024-04-26 18:00:00,"9CC9",14.3,110
"1629","2024","Apr","Block 7",2024-04-26 18:00:00,"9B35",10.1,95
"1630","2024","Apr","Block 7",2024-04-26 18:00:00,"9C96",11.2,97
"1631","2024","Apr","Block 7",2024-04-26 21:15:00,"9DA4",13.9,107
"1632","2024","Apr","Block 7",2024-04-26 21:15:00,"9CD9",8.7,91
"1633","2024","Apr","Block 7",2024-04-26 21:15:00,"9CD4",11.4,99
"1634","2024","Apr","Block 7",2024-04-26 21:15:00,"9D47",9.3,100
"1635","2024","Apr","Block 7",2024-04-26 21:15:00,"9486",11,102
"1636","2024","Apr","Block 7",2024-04-26 21:15:00,"9BD9",6.4,89
"1637","2024","Apr","Block 7",2024-04-26 21:15:00,"9DA1",7.6,92
"1638","2024","Apr","Block 7",2024-04-26 21:15:00,"9DB2",6.5,85
"1639","2024","Apr","Block 7",2024-04-26 21:15:00,"94C3",11.1,101
"1640","2024","Apr","Block 7",2024-04-26 21:15:00,"9493",13.4,106
"1641","2024","Apr","Block 7",2024-04-27 00:18:00,"9B85",10.9,104
"1642","2024","Apr","Block 7",2024-04-27 00:18:00,"9CD5",7.8,91
"1643","2024","Apr","Block 7",2024-04-27 00:18:00,"9F57",12,100
"1644","2024","Apr","Block 7",2024-04-27 00:18:00,"9CAF",11,96
"1645","2024","Apr","Block 7",2024-04-27 00:18:00,"29BC",11.8,101
"1646","2024","Apr","Block 7",2024-04-27 00:18:00,"9E55",12.6,103
"1647","2024","Apr","Block 7",2024-04-27 00:18:00,"9426",16.4,113
"1648","2024","Apr","Block 7",2024-04-27 00:18:00,"9CA4",12.2,106
"1649","2024","Apr","Block 7",2024-04-27 00:18:00,"941A",10.1,98
"1650","2024","Apr","Block 7",2024-04-27 00:18:00,"9D5E",10.9,99
"1651","2024","Apr","Block 7",2024-04-27 03:12:00,"9DA5",6.6,85
"1652","2024","Apr","Block 7",2024-04-27 03:12:00,"9F5A",16.1,115
"1653","2024","Apr","Block 7",2024-04-27 03:12:00,"29B3",13.7,104
"1654","2024","Apr","Block 7",2024-04-27 03:12:00,"9CA6",12,103
"1655","2024","Apr","Block 7",2024-04-27 03:12:00,"9C92",13.5,105
"1656","2024","Apr","Block 7",2024-04-27 03:12:00,"9EE9",10.3,95
"1657","2024","Apr","Block 7",2024-04-27 03:12:00,"9F53",7.3,89
"1658","2024","Apr","Block 7",2024-04-27 03:12:00,"9DB7",11.4,98
"1659","2024","Apr","Block 7",2024-04-27 03:12:00,"9B3B",9.2,96
"1660","2024","Apr","Block 7",2024-04-27 03:12:00,"9DF5",13.3,103
"1661","2024","Apr","Block 7",2024-04-27 06:13:00,"9476",11,104
"1662","2024","Apr","Block 7",2024-04-27 06:13:00,"9D99",14.8,109
"1663","2024","Apr","Block 7",2024-04-27 06:13:00,"9435",10.7,98
"1664","2024","Apr","Block 7",2024-04-27 06:13:00,"9CA5",10.1,95
"1665","2024","Apr","Block 7",2024-04-27 06:13:00,"9D63",8.5,95
"1666","2024","Apr","Block 7",2024-04-27 06:13:00,"9D3D",13.1,102
"1667","2024","Apr","Block 7",2024-04-27 06:13:00,"9D44",10.2,98
"1668","2024","Apr","Block 7",2024-04-27 06:13:00,"2A04",9.4,97
"1669","2024","Apr","Block 7",2024-04-27 06:13:00,"29B1",14.4,105
"1670","2024","Apr","Block 7",2024-04-27 06:13:00,"9D6B",13.4,104
"1671","2025","Dec","Block 1",2024-12-04 09:31:00,"4536",39.8,156
"1672","2025","Dec","Block 1",2024-12-04 09:31:00,"4979",56.1,172
"1673","2025","Dec","Block 1",2024-12-04 09:31:00,"4595",26,138
"1674","2025","Dec","Block 1",2024-12-04 09:31:00,"46A9",45.6,163
"1675","2025","Dec","Block 1",2024-12-04 09:31:00,"4975",57.1,171
"1676","2025","Dec","Block 1",2024-12-04 09:31:00,"4893",46.4,160
"1677","2025","Dec","Block 1",2024-12-04 09:31:00,"45A1",38.2,151
"1678","2025","Dec","Block 1",2024-12-04 09:31:00,"4869",28,137
"1679","2025","Dec","Block 1",2024-12-04 09:31:00,"4918",34.1,150
"1680","2025","Dec","Block 1",2024-12-04 09:31:00,"46D1",46.3,160
"1681","2025","Dec","Block 1",2024-12-04 12:11:00,"457B",32,147
"1682","2025","Dec","Block 1",2024-12-04 12:11:00,"451D",46.5,164
"1683","2025","Dec","Block 1",2024-12-04 12:11:00,"48EA",35.7,152
"1684","2025","Dec","Block 1",2024-12-04 12:11:00,"452D",45.4,162
"1685","2025","Dec","Block 1",2024-12-04 12:11:00,"4856",34.9,150
"1686","2025","Dec","Block 1",2024-12-04 12:11:00,"4528",44.1,159
"1687","2025","Dec","Block 1",2024-12-04 12:11:00,"4892",42.1,160
"1688","2025","Dec","Block 1",2024-12-04 12:11:00,"4857",56.8,167
"1689","2025","Dec","Block 1",2024-12-04 12:11:00,"4517",49.5,160
"1690","2025","Dec","Block 1",2024-12-04 12:11:00,"48AE",38,150
"1691","2025","Dec","Block 1",2024-12-04 15:11:00,"45A9",35.8,151
"1692","2025","Dec","Block 1",2024-12-04 15:11:00,"4905",52.9,168
"1693","2025","Dec","Block 1",2024-12-04 15:11:00,"4896",41.4,157
"1694","2025","Dec","Block 1",2024-12-04 15:11:00,"46EB",32.1,144
"1695","2025","Dec","Block 1",2024-12-04 15:11:00,"4845",41.9,158
"1696","2025","Dec","Block 1",2024-12-04 15:11:00,"48DA",44.4,161
"1697","2025","Dec","Block 1",2024-12-04 15:11:00,"47A9",35.2,151
"1698","2025","Dec","Block 1",2024-12-04 15:11:00,"4953",28.7,144
"1699","2025","Dec","Block 1",2024-12-04 15:11:00,"4579",64.2,180
"1700","2025","Dec","Block 1",2024-12-04 15:11:00,"4534",33.6,148
"1701","2025","Dec","Block 1",2024-12-04 18:16:00,"48B9",73.1,177
"1702","2025","Dec","Block 1",2024-12-04 18:16:00,"4749",23.9,131
"1703","2025","Dec","Block 1",2024-12-04 18:16:00,"4911",40.1,157
"1704","2025","Dec","Block 1",2024-12-04 18:16:00,"4689",35.5,144
"1705","2025","Dec","Block 1",2024-12-04 18:16:00,"46B2",67.9,183
"1706","2025","Dec","Block 1",2024-12-04 18:16:00,"493A",42.8,157
"1707","2025","Dec","Block 1",2024-12-04 18:16:00,"4931",46.3,153
"1708","2025","Dec","Block 1",2024-12-04 18:16:00,"4568",53.8,170
"1709","2025","Dec","Block 1",2024-12-04 18:16:00,"46D2",38,152
"1710","2025","Dec","Block 1",2024-12-04 18:16:00,"4859",35.1,150
"1711","2025","Dec","Block 1",2024-12-04 21:25:00,"4522",49.1,164
"1712","2025","Dec","Block 1",2024-12-04 21:25:00,"48D2",29.1,140
"1713","2025","Dec","Block 1",2024-12-04 21:25:00,"46BB",35.8,147
"1714","2025","Dec","Block 1",2024-12-04 21:25:00,"4929",17.5,118
"1715","2025","Dec","Block 1",2024-12-04 21:25:00,"4934",46.7,160
"1716","2025","Dec","Block 1",2024-12-04 21:25:00,"485A",64.3,175
"1717","2025","Dec","Block 1",2024-12-04 21:25:00,"45B2",47.5,162
"1718","2025","Dec","Block 1",2024-12-04 21:25:00,"4754",61,170
"1719","2025","Dec","Block 1",2024-12-04 21:25:00,"48AD",55.5,167
"1720","2025","Dec","Block 1",2024-12-04 21:25:00,"46D9",48,164
"1721","2025","Dec","Block 1",2024-12-05 00:24:00,"4669",42.3,160
"1722","2025","Dec","Block 1",2024-12-05 00:24:00,"490B",53.3,168
"1723","2025","Dec","Block 1",2024-12-05 00:24:00,"4933",35.5,152
"1724","2025","Dec","Block 1",2024-12-05 00:24:00,"4875",31.2,140
"1725","2025","Dec","Block 1",2024-12-05 00:24:00,"454F",38.4,153
"1726","2025","Dec","Block 1",2024-12-05 00:24:00,"459B",25.2,137
"1727","2025","Dec","Block 1",2024-12-05 00:24:00,"488B",40.2,157
"1728","2025","Dec","Block 1",2024-12-05 00:24:00,"48CA",58.7,168
"1729","2025","Dec","Block 1",2024-12-05 00:24:00,"49A7",20.5,126
"1730","2025","Dec","Block 1",2024-12-05 00:24:00,"45AB",33.1,145
"1731","2025","Dec","Block 1",2024-12-05 03:23:00,"475B",53.2,167
"1732","2025","Dec","Block 1",2024-12-05 03:23:00,"509A",26.6,132
